location,lat,long,alt,year,bloom_date,bloom_doy,month,tempmax,tempmin,temp,dew,humidity,precip,snow,windspeed,moonphase,solarradiation,daytime
kyoto,35.0119831,135.6761135,44,1997,1997-04-07,97,4,36.497350993377566,23.82649006622517,29.70264900662252,20.162251655629145,65.0827814569536,0.0,0.0,10.594039735099335,0.506887417218543,0.0,40231.403973509936
kyoto,35.0119831,135.6761135,44,1998,1998-04-01,91,4,37.96225165562924,25.98278145695363,31.520529801324525,22.411920529801325,66.69602649006626,0.0,0.0,10.240397350993383,0.4950993377483444,0.0,40210.496688741725
kyoto,35.0119831,135.6761135,44,1999,1999-04-04,94,4,36.696026490066295,24.8794701986755,30.402649006622507,21.131125827814568,65.84370860927154,0.031887417218543046,0.0,11.201986754966887,0.5145033112582782,0.0,40189.68874172185
kyoto,35.0119831,135.6761135,44,2000,2000-04-09,100,4,35.50789473684216,24.0546052631579,29.323684210526338,19.93355263157895,65.2519736842105,1.4416907894736841,0.0,10.457236842105264,0.5251973684210527,0.0,40226.125
kyoto,35.0119831,135.6761135,44,2001,2001-04-06,96,4,35.826490066225254,24.030463576158944,29.582119205297992,19.415894039735093,63.148344370860926,1.0189271523178807,0.0,10.32516556291391,0.5039072847682119,0.0,40233.41059602649
kyoto,35.0119831,135.6761135,44,2002,2002-04-01,91,4,37.348344370861014,25.210596026490045,30.866225165562938,20.399999999999995,62.38211920529803,1.675682119205298,0.0,10.958940397351,0.4992052980132449,0.0,40212.48344370861
kyoto,35.0119831,135.6761135,44,2003,2003-04-08,98,4,35.23311258278152,24.34238410596027,29.397350993377483,19.966887417218544,65.3225165562914,2.0806887417218536,0.0,9.980794701986756,0.4986754966887418,0.0,40191.774834437085
kyoto,35.0119831,135.6761135,44,2004,2004-04-01,92,4,37.39078947368428,24.501315789473697,30.480921052631587,18.963157894736838,59.40197368421054,1.293881578947368,0.0,10.944736842105268,0.4851315789473681,0.0,40228.28947368421
kyoto,35.0119831,135.6761135,44,2005,2005-04-09,99,4,36.2185430463576,23.91125827814569,29.869536423841062,19.819205298013244,63.55430463576158,0.9044900662251656,0.0,13.762913907284776,0.5009933774834439,0.0,40235.79470198676
kyoto,35.0119831,135.6761135,44,2006,2006-04-08,98,4,33.69668874172193,22.825827814569543,27.87019867549668,17.51258278145696,62.12384105960264,1.5443178807947018,0.0,11.176158940397352,0.4973509933774834,0.0,40215.15231788079
kyoto,35.0119831,135.6761135,44,2007,2007-04-07,97,4,37.41059602649014,25.14834437086094,30.907284768211927,19.773509933774832,60.37019867549669,0.532225165562914,0.0,10.528476821192049,0.5090728476821195,0.0,40194.682119205296
kyoto,35.0119831,135.6761135,44,2008,2008-04-04,95,4,35.80526315789482,24.727631578947374,29.718421052631577,19.814473684210526,63.46578947368422,1.921434210526316,0.0,10.861842105263158,0.5186184210526317,0.0,40231.375
kyoto,35.0119831,135.6761135,44,2009,2009-04-05,95,4,37.3006622516557,25.02913907284768,30.763576158940406,19.99403973509934,61.12649006622518,1.2088410596026489,0.0,12.417880794701988,0.5043708609271524,0.0,40239.05960264901
kyoto,35.0119831,135.6761135,44,2010,2010-04-05,95,4,36.0052980132451,24.774834437086106,29.989403973509955,19.4158940397351,62.28807947019869,2.1941390728476824,0.0,12.215231788079464,0.5086754966887418,125.18013245033106,40218.55629139073
kyoto,35.0119831,135.6761135,44,2011,2011-04-09,99,4,35.650993377483516,23.226490066225175,28.8841059602649,19.10331125827813,64.69867549668874,1.1730794701986758,0.0,12.450993377483442,0.5063576158940397,157.23973509933776,40198.01986754967
kyoto,35.0119831,135.6761135,44,2012,2012-04-10,101,4,34.811842105263224,24.118421052631568,28.95328947368422,19.8282894736842,66.35394736842105,1.6154407894736844,0.0,12.523684210526314,0.48565789473684223,146.32368421052627,40234.73026315789
kyoto,35.0119831,135.6761135,44,2013,2013-04-03,93,4,34.85894039735106,23.32847682119205,28.651655629139057,18.872185430463574,63.710596026490094,1.3638079470198679,0.0,13.095364238410598,0.488278145695364,161.26622516556301,40242.23178807947
kyoto,35.0119831,135.6761135,44,2014,2014-04-04,94,4,35.57350993377493,24.150993377483452,29.44105960264901,19.623841059602647,64.12847682119208,1.4216225165562912,0.0,12.906622516556293,0.4933774834437087,156.25496688741725,40221.496688741725
kyoto,35.0119831,135.6761135,44,2015,2015-04-03,93,4,35.33642384105968,25.01854304635762,29.824503311258272,21.158278145695377,67.85629139072849,2.069417218543046,0.0,12.216556291390717,0.5033774834437087,154.96754966887417,40200.82119205298
kyoto,35.0119831,135.6761135,44,2016,2016-04-04,95,4,38.34144736842113,26.154605263157883,31.936842105263178,21.888157894736842,64.01513157894735,1.5691184210526317,0.09999999999999999,12.486184210526316,0.5125657894736841,156.17434210526318,40237.19078947369
kyoto,35.0119831,135.6761135,44,2017,2017-04-09,99,4,36.313245033112665,24.923841059602655,30.186754966887392,21.29801324503311,66.65430463576159,1.1328211920529803,0.31456953642384106,12.421192052980134,0.5051655629139075,158.17152317880797,40244.503311258275
kyoto,35.0119831,135.6761135,44,2018,2018-03-30,89,3,36.05629139072855,23.900662251655643,29.537086092715228,19.222516556291396,63.045695364238405,2.090284768211921,0.11854304635761588,12.641059602649008,0.5119205298013246,164.38807947019868,40223.66225165563
kyoto,35.0119831,135.6761135,44,2019,2019-04-05,95,4,36.8298013245034,25.515894039735095,30.990066225165545,21.996026490066228,66.68013245033114,1.1774105960264898,0.010596026490066225,12.617880794701987,0.506953642384106,157.59867549668877,40202.81456953642
kyoto,35.0119831,135.6761135,44,2020,2020-04-01,92,4,37.95986842105269,26.169078947368433,31.974342105263165,22.857236842105273,66.46776315789471,1.4742434210526314,0.0,12.42171052631579,0.48578947368421066,161.7513157894737,40239.125
kyoto,35.0119831,135.6761135,44,2021,2021-03-26,85,3,38.26225165562922,24.850993377483455,31.47880794701987,21.437086092715226,64.37682119205297,2.3419139072847686,0.0,13.090728476821196,0.4892715231788081,165.3834437086093,40246.596026490064
kyoto,35.0119831,135.6761135,44,2022,2022-04-01,91,4,36.53642384105969,24.910596026490076,30.264238410596036,21.281456953642394,66.89867549668872,1.4888741721854306,0.009933774834437087,12.013245033112584,0.5028476821192054,159.51854304635756,40225.74834437086
